ICMP,Phylum,TestedAgainst,Strain,Media,BioRep,Condition,TechRep,Age,SizePercent,ZOISize_old,Neg_control,ZOISize,TimePoint,Lux,LogInhibition,Researcher
15652,Zygomycete,Escherichia coli,25922L,WA,4,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,5,L,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,5,D,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,6,L,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,6,D,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,7,L,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,7,D,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,8,L,1,8,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,8,D,1,8,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,9,L,1,8,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,WA,9,D,1,8,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,1,L,1,24,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,1,D,1,24,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,3,L,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,3,D,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,4,L,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,4,D,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,5,L,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,5,D,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,6,L,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,6,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,7,L,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,7,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,8,L,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,8,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,9,L,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,9,D,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,10,L,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,10,D,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,11,L,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CEA,11,D,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,2,L,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,2,D,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,3,L,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,3,D,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,4,L,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,4,D,1,3,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,5,L,1,1,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,5,D,1,1,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,6,L,1,1,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,6,D,1,1,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,7,L,1,1,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,7,D,1,1,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,8,L,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,8,D,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,9,L,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,9,D,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,10,L,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,REA,10,D,1,2,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,1,L,1,24,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,1,D,1,24,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,2,L,1,8,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,2,L,2,8,100,7,,7,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,2,L,3,8,100,7,,7,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,2,D,1,8,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,2,D,2,8,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,2,D,3,8,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,3,L,1,3,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,3,D,1,3,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,4,L,1,3,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,4,D,1,3,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,5,L,1,3,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,5,D,1,3,100,10,,10,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,6,L,1,0.5,20,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,6,D,1,0.5,20,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,7,L,1,0.5,20,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,7,D,1,0.5,20,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,8,L,1,0.5,20,7,,7,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,8,D,1,0.5,20,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,9,L,1,1,50,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,9,D,1,1,50,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,10,L,1,1,50,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,10,D,1,1,50,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,11,L,1,1,50,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,11,D,1,1,50,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,12,L,1,2,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,12,D,1,2,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,13,L,1,2,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,13,D,1,2,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,14,L,1,2,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,OEA,14,D,1,2,100,9,,9,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,1,L,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,1,L,2,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,1,L,3,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,1,D,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,1,D,2,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,2,L,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,2,L,2,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,2,L,3,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,2,D,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,2,D,2,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,3,L,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,3,L,2,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,3,L,3,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,3,D,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,3,D,2,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,4,L,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,4,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,5,L,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,5,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,6,L,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,6,D,1,0.5,20,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,7,L,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,7,D,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,8,L,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,8,D,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,9,L,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,9,D,1,1,50,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,10,L,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,10,D,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,11,L,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,11,D,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,12,L,1,2,100,0,,0,,,,Shara
15652,Zygomycete,Escherichia coli,25922L,CYA,12,D,1,2,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,1,L,1,15,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,1,D,1,14,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,2,L,1,6,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,2,D,1,28,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,2,D,2,28,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,3,D,1,15,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,4,L,1,16,100,9,,9,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,4,L,2,16,100,9,,9,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,4,D,1,5,20,13,,13,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,4,D,2,5,20,13,,13,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,5,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,5,D,1,9,50,14,,14,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,6,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,6,D,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,6,D,2,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,7,L,1,19,100,7,,7,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,7,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,8,L,1,8,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,8,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,9,L,1,8,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,9,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,10,L,1,9,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,10,D,1,19,100,7,,7,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,11,D,1,9,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,PDA,12,D,1,9,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,1,L,1,15,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,1,D,1,15,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,2,L,1,30,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,2,D,1,30,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,3,L,1,,,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,3,D,1,35,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,4,L,1,9,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,4,D,1,16,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,5,L,1,16,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,5,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,6,L,1,7,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,6,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,7,L,1,7,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,7,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,8,L,1,7,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,8,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,9,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,9,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,10,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,10,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,11,L,1,12,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,11,D,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,12,L,1,12,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,MEA,13,L,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,1,L,1,22,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,2,L,1,36,100,7,,7,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,2,D,1,36,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,3,L,1,48,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,3,D,1,29,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,4,L,1,23,100,8,,8,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,4,D,1,16,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,5,L,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,5,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,6,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,6,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,7,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,7,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,8,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,8,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,9,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,9,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,10,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,10,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,11,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,11,D,1,20,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,12,L,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,WA,12,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,1,L,1,22,50,13,,13,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,1,D,1,22,50,11,,11,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,2,L,1,36,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,2,D,1,36,100,10,8,8,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,3,L,1,9,20,12,13,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,3,D,1,23,50,12,7,11,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,4,L,1,21,50,12,,12,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,4,D,1,9,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,5,L,1,9,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,5,D,1,9,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,6,L,1,21,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,6,D,1,9,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,7,D,1,21,50,7,8,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,8,D,1,21,50,7,8,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CEA,9,D,1,21,50,7,8,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,1,L,1,22,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,2,L,1,36,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,2,D,1,36,100,7,,7,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,3,L,1,48,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,4,L,1,15,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,4,D,1,37,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,5,L,1,13,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,5,D,1,44,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,6,L,1,21,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,6,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,7,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,7,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,8,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,8,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,9,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,9,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,10,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,10,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,11,L,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,11,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,REA,12,L,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,1,D,1,16,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,2,L,1,31,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,2,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,3,L,1,8,50,9,,9,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,3,D,1,11,50,7,,7,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,4,L,1,7,20,9,,9,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,4,L,2,7,20,9,,9,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,4,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,5,L,1,16,100,8,,8,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,5,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,6,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,6,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,7,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,7,D,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,8,L,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,8,D,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,9,L,1,8,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,9,D,1,19,100,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,10,L,1,8,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,OEA,10,D,1,11,50,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,1,L,1,13,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,1,D,1,16,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,2,L,1,14,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,2,D,1,14,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,3,L,1,14,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,3,D,1,14,20,0,,0,,,,Shara
16586,Basidiomycete,Klebsiella pneumoniae,700603,CYA,4,D,1,25,50,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,1,L,1,15,100,11,,11,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,1,D,1,14,100,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,2,D,1,14,100,8,,8,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,3,L,1,15,100,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,3,D,1,14,100,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,4,L,1,16,100,7,,7,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,4,L,2,16,100,7,,7,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,4,D,1,28,100,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,4,D,2,28,100,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,5,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,5,D,1,15,80,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,6,L,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,6,D,1,7,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,6,D,2,7,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,7,L,1,19,100,7,,7,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,7,D,1,9,50,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,8,L,1,8,50,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,8,D,1,19,100,7,,7,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,8,D,2,19,100,7,,7,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,9,L,1,8,50,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,9,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,10,L,1,9,50,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,10,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,11,D,1,5,20,0,,0,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,12,D,1,19,100,7,,7,,,,Shara
16586,Basidiomycete,Escherichia coli,25922L,PDA,13,D,1,9,50,0,,0,,,,Shara
